seas,wk,day,v,h,ptsh,ptsv
2005,4,SUN,SEA,WAS,20,17
2005,4,SN,SF,ARI,31,14
2005,4,MN,GB,CAR,32,29
2005,5,SUN,CAR,ARI,20,24
2005,5,SUN,NE,ATL,28,31
2005,5,SUN,MIA,BUF,20,14
2005,5,SUN,CHI,CLE,20,10
2005,5,SUN,PHI,DAL,33,10
2005,5,SUN,WAS,DEN,21,19
2005,5,SUN,BAL,DET,35,17
2005,5,SUN,NO,GB,52,3
2005,5,SUN,TEN,HOU,20,34
2005,5,SUN,TB,NYJ,14,12
2005,5,SUN,IND,SF,3,28
2005,5,SUN,SEA,STL,31,37
2005,5,SN,CIN,JAC,23,20
2005,5,MN,PIT,SD,22,24
2005,6,SUN,CLE,BAL,16,3
2005,6,SUN,NYJ,BUF,27,17
2005,6,SUN,MIN,CHI,28,3
2005,6,SUN,NYG,DAL,16,13
2005,6,SUN,NE,DEN,28,20
2005,6,SUN,CAR,DET,20,21
2005,6,SUN,WAS,KC,28,21
2005,6,SUN,ATL,NO,31,34
2005,6,SUN,SD,OAK,14,27
2005,6,SUN,JAC,PIT,17,23
2005,6,SUN,MIA,TB,27,13
2005,6,SUN,CIN,TEN,23,31
2005,6,SN,HOU,SEA,42,10
2005,6,MN,STL,IND,45,28
2005,7,FRI,KC,MIA,20,30
2005,7,SUN,TEN,ARI,20,10
2005,7,SUN,BAL,CHI,10,6
2005,7,SUN,PIT,CIN,13,27
2005,7,SUN,DET,CLE,10,13
2005,7,SUN,IND,HOU,20,38
2005,7,SUN,GB,MIN,23,20
2005,7,SUN,DEN,NYG,24,23
2005,7,SUN,BUF,OAK,38,17
2005,7,SUN,SD,PHI,20,17
2005,7,SUN,DAL,SEA,13,10
2005,7,SUN,NO,STL,28,17
2005,7,SUN,SF,WAS,52,17
2005,7,MN,NYJ,ATL,27,14
2005,8,SUN,MIN,CAR,38,13
2005,8,SUN,GB,CIN,21,14
2005,8,SUN,ARI,DAL,34,13
2005,8,SUN,PHI,DEN,49,21
2005,8,SUN,CHI,DET,13,19
2005,8,SUN,CLE,HOU,19,16
2005,8,SUN,MIA,NO,6,21
2005,8,SUN,WAS,NYG,36,0
2005,8,SUN,KC,SD,28,20
2005,8,SUN,TB,SF,15,10
2005,8,SUN,JAC,STL,24,21
2005,8,SUN,OAK,TEN,25,34
2005,8,SN,BUF,NE,21,16
2005,8,MN,BAL,PIT,20,19
2005,9,SUN,SEA,ARI,19,33
2005,9,SUN,CIN,BAL,9,21
2005,9,SUN,TEN,CLE,20,14
2005,9,SUN,PIT,GB,10,20
2005,9,SUN,HOU,JAC,21,14
2005,9,SUN,OAK,KC,27,23
2005,9,SUN,ATL,MIA,10,17
2005,9,SUN,DET,MIN,27,14
2005,9,SUN,CHI,NO,17,20
2005,9,SUN,SD,NYJ,26,31
2005,9,SUN,NYG,SF,6,24
2005,9,SUN,CAR,TB,14,34
2005,9,SN,PHI,WAS,17,10
2005,9,MN,IND,NE,21,40
2005,10,SUN,GB,ATL,25,33
2005,10,SUN,KC,BUF,14,3
2005,10,SUN,NYJ,CAR,30,3
2005,10,SUN,SF,CHI,17,9
2005,10,SUN,ARI,DET,29,21
2005,10,SUN,HOU,IND,31,17
2005,10,SUN,BAL,JAC,30,3
2005,10,SUN,NE,MIA,16,23
2005,10,SUN,MIN,NYG,21,24
2005,10,SUN,DEN,OAK,17,31
2005,10,SUN,STL,SEA,31,16
2005,10,SUN,WAS,TB,36,35
2005,10,SN,CLE,PIT,34,21
2005,10,MN,DAL,PHI,20,21
2005,11,SUN,TB,ATL,27,30
2005,11,SUN,PIT,BAL,16,13
2005,11,SUN,CAR,CHI,13,3
2005,11,SUN,IND,CIN,37,45
2005,11,SUN,MIA,CLE,22,0
2005,11,SUN,DET,DAL,20,7
2005,11,SUN,NYJ,DEN,27,0
2005,11,SUN,NO,NE,24,17
2005,11,SUN,PHI,NYG,27,17
2005,11,SUN,BUF,SD,48,10
2005,11,SUN,SEA,SF,25,27
2005,11,SUN,ARI,STL,28,38
2005,11,SUN,JAC,TEN,28,31
2005,11,SUN,OAK,WAS,13,16
2005,11,SN,KC,HOU,17,45
2005,11,MN,MIN,GB,17,20
2005,12,THU,DEN,DAL,21,24
2005,12,THU,ATL,DET,7,27
2005,12,SUN,JAC,ARI,17,24
2005,12,SUN,CAR,BUF,9,13
2005,12,SUN,BAL,CIN,42,29
2005,12,SUN,STL,HOU,27,33
2005,12,SUN,NE,KC,26,16
2005,12,SUN,CLE,MIN,24,12
2005,12,SUN,MIA,OAK,21,33
2005,12,SUN,GB,PHI,19,14
2005,12,SUN,NYG,SEA,24,21
2005,12,SUN,CHI,TB,10,13
2005,12,SUN,SF,TEN,33,22
2005,12,SUN,SD,WAS,17,23
2005,12,SN,NO,NYJ,19,21
2005,12,MN,PIT,IND,26,7
2005,13,SUN,HOU,BAL,16,15
2005,13,SUN,ATL,CAR,24,6
2005,13,SUN,GB,CHI,19,7
2005,13,SUN,JAC,CLE,14,20
2005,13,SUN,MIN,DET,16,21
2005,13,SUN,TEN,IND,35,3
2005,13,SUN,DEN,KC,31,27
2005,13,SUN,BUF,MIA,24,23
2005,13,SUN,NYJ,NE,16,3
2005,13,SUN,TB,NO,3,10
2005,13,SUN,DAL,NYG,17,10
2005,13,SUN,CIN,PIT,31,38
2005,13,SUN,ARI,SF,10,17
2005,13,SUN,WAS,STL,9,24
2005,13,SN,OAK,SD,34,10
2005,13,MN,SEA,PHI,0,42
2005,14,SUN,WAS,ARI,13,17
2005,14,SUN,NE,BUF,7,35
2005,14,SUN,TB,CAR,10,20
2005,14,SUN,CLE,CIN,23,20
2005,14,SUN,KC,DAL,31,28
2005,14,SUN,BAL,DEN,12,10
2005,14,SUN,IND,JAC,18,26
2005,14,SUN,STL,MIN,27,13
2005,14,SUN,OAK,NYJ,26,10
2005,14,SUN,NYG,PHI,23,26
2005,14,SUN,CHI,PIT,21,9
2005,14,SUN,MIA,SD,21,23
2005,14,SUN,SF,SEA,41,3
2005,14,SUN,HOU,TEN,13,10
2005,14,SN,DET,GB,16,13
2005,14,MN,NO,ATL,36,17
2005,15,SAT,DEN,BUF,17,28
2005,15,SAT,TB,NE,28,0
2005,15,SAT,KC,NYG,27,17
2005,15,SUN,CIN,DET,17,41
2005,15,SUN,ARI,HOU,30,19
2005,15,SUN,SD,IND,17,26
2005,15,SUN,SF,JAC,10,9
2005,15,SUN,NYJ,MIA,24,20
2005,15,SUN,PIT,MIN,3,18
2005,15,SUN,CAR,NO,10,27
2005,15,SUN,CLE,OAK,7,9
2005,15,SUN,PHI,STL,16,17
2005,15,SUN,SEA,TEN,24,28
2005,15,SUN,DAL,WAS,35,7
2005,15,SN,ATL,CHI,16,3
2005,15,MN,GB,BAL,48,3
2005,16,SUN,PHI,ARI,27,21
2005,16,SUN,DAL,CAR,20,24
2005,16,SUN,BUF,CIN,27,37
2005,16,SUN,PIT,CLE,0,41
2005,16,SUN,OAK,DEN,22,3
2005,16,SUN,JAC,HOU,20,38
2005,16,SUN,SD,KC,20,7
2005,16,SUN,TEN,MIA,24,10
2005,16,SUN,DET,NO,12,13
2005,16,SUN,IND,SEA,28,13
2005,16,SUN,SF,STL,20,24
2005,16,SUN,ATL,TB,27,24
2005,16,SUN,NYG,WAS,35,20
2005,16,SUN,CHI,GB,17,24
2005,16,SN,MIN,BAL,30,23
2005,16,MN,NE,NYJ,21,31
2005,17,SAT,NYG,OAK,21,30
2005,17,SAT,DEN,SD,7,23
2005,17,SUN,CAR,ATL,11,44
2005,17,SUN,BAL,CLE,20,16
2005,17,SUN,SEA,GB,23,17
2005,17,SUN,ARI,IND,17,13
2005,17,SUN,TEN,JAC,40,13
2005,17,SUN,CIN,KC,37,3
2005,17,SUN,CHI,MIN,34,10
2005,17,SUN,MIA,NE,26,28
2005,17,SUN,BUF,NYJ,30,26
2005,17,SUN,WAS,PHI,20,31
2005,17,SUN,DET,PIT,35,21
2005,17,SUN,HOU,SF,20,17
2005,17,SUN,NO,TB,27,13
2005,17,SN,STL,DAL,10,20
2005,18,SAT,JAC,NE,28,3
2005,18,SAT,WAS,TB,10,17
2005,18,SUN,PIT,CIN,17,31
2005,18,SUN,CAR,NYG,0,23
2005,19,SAT,NE,DEN,27,13
2005,19,SAT,WAS,SEA,20,10
2005,19,SUN,CAR,CHI,21,29
2005,19,SUN,PIT,IND,18,21
2005,20,SUN,PIT,DEN,17,34
2005,20,SUN,CAR,SEA,34,14
2005,21,SB,SEA,PIT,21,10
2006,1,THU,MIA,PIT,28,17
2006,1,SUN,ATL,CAR,6,20
2006,1,SUN,BAL,TB,0,27
2006,1,SUN,BUF,NE,19,17
2006,1,SUN,CIN,KC,10,23
2006,1,SUN,DEN,STL,18,10
2006,1,SUN,NO,CLE,14,19
2006,1,SUN,NYJ,TEN,16,23
2006,1,SUN,PHI,HOU,10,24
2006,1,SUN,SEA,DET,6,9
2006,1,SUN,CHI,GB,0,26
2006,1,SUN,DAL,JAC,24,17
2006,1,SUN,SF,ARI,34,27
2006,1,SN,IND,NYG,21,26
2006,1,MN,MIN,WAS,16,19
2006,1,MN,SD,OAK,0,27
2006,2,SUN,BUF,MIA,6,16
2006,2,SUN,CAR,MIN,16,13
2006,2,SUN,CLE,CIN,34,17
2006,2,SUN,DET,CHI,34,7
2006,2,SUN,HOU,IND,43,24
2006,2,SUN,NO,GB,27,34
2006,2,SUN,NYG,PHI,24,30
2006,2,SUN,OAK,BAL,28,6
2006,2,SUN,TB,ATL,14,3
2006,2,SUN,ARI,SEA,21,10
2006,2,SUN,STL,SF,20,13
2006,2,SUN,KC,DEN,9,6
2006,2,SUN,NE,NYJ,17,24
2006,2,SUN,TEN,SD,40,7
2006,2,SN,WAS,DAL,27,10
2006,2,MN,PIT,JAC,9,0
2006,3,SUN,CAR,TB,24,26
2006,3,SUN,CHI,MIN,16,19
2006,3,SUN,CIN,PIT,20,28
2006,3,SUN,GB,DET,24,31
2006,3,SUN,JAC,IND,21,14
2006,3,SUN,NYJ,BUF,20,28
2006,3,SUN,TEN,MIA,13,10
2006,3,SUN,WAS,HOU,15,31
2006,3,SUN,BAL,CLE,14,15
2006,3,SUN,NYG,SEA,42,30
2006,3,SUN,PHI,SF,24,38
2006,3,SUN,STL,ARI,14,16
2006,3,SN,DEN,NE,7,17
2006,3,MN,ATL,NO,23,3
2006,4,SUN,ARI,ATL,32,10
2006,4,SUN,DAL,TEN,14,45
2006,4,SUN,IND,NYJ,28,31
2006,4,SUN,MIA,HOU,17,15
2006,4,SUN,MIN,BUF,17,12
2006,4,SUN,NO,CAR,21,18
2006,4,SUN,SD,BAL,16,13
2006,4,SUN,SF,KC,41,0
2006,4,SUN,DET,STL,41,34
2006,4,SUN,CLE,OAK,21,24
2006,4,SUN,JAC,WAS,36,30
2006,4,SUN,NE,CIN,13,38
2006,4,SN,SEA,CHI,37,6
2006,4,MN,GB,PHI,31,9
2006,5,SUN,BUF,CHI,40,7
2006,5,SUN,CLE,CAR,20,12
2006,5,SUN,DET,MIN,26,17
2006,5,SUN,MIA,NE,20,10
2006,5,SUN,STL,GB,20,23
2006,5,SUN,TB,NO,24,21
2006,5,SUN,TEN,IND,14,13
2006,5,SUN,WAS,NYG,19,3
2006,5,SUN,KC,ARI,20,23
2006,5,SUN,NYJ,JAC,41,0
2006,5,SUN,OAK,SF,34,20
2006,5,SUN,DAL,PHI,38,24
2006,5,SN,PIT,SD,23,13
2006,5,MN,BAL,DEN,13,3
2006,6,SUN,BUF,DET,20,17
2006,6,SUN,CAR,BAL,21,23
2006,6,SUN,CIN,TB,14,13
2006,6,SUN,HOU,DAL,34,6
2006,6,SUN,NYG,ATL,14,27
2006,6,SUN,PHI,NO,27,24
2006,6,SUN,SEA,STL,28,30
2006,6,SUN,TEN,WAS,22,25
2006,6,SUN,KC,PIT,45,7
2006,6,SUN,MIA,NYJ,20,17
2006,6,SUN,SD,SF,19,48
2006,6,SN,OAK,DEN,13,3
2006,6,MN,CHI,ARI,23,24
2006,7,SUN,CAR,CIN,17,14
2006,7,SUN,DET,NYJ,31,24
2006,7,SUN,GB,MIA,24,34
2006,7,SUN,JAC,HOU,27,7
2006,7,SUN,NE,BUF,6,28
2006,7,SUN,PHI,TB,23,21
2006,7,SUN,PIT,ATL,41,38
2006,7,SUN,SD,KC,30,27
2006,7,SUN,DEN,CLE,7,17
2006,7,SUN,ARI,OAK,22,9
2006,7,SUN,MIN,SEA,13,31
2006,7,SUN,WAS,IND,36,22
2006,7,MN,NYG,DAL,22,36
2006,8,SUN,ARI,GB,31,14
2006,8,SUN,ATL,CIN,27,29
2006,8,SUN,BAL,NO,22,35
2006,8,SUN,HOU,TEN,28,22
2006,8,SUN,JAC,PHI,6,13
2006,8,SUN,SEA,KC,35,28
2006,8,SUN,SF,CHI,41,10
2006,8,SUN,TB,NYG,17,3
2006,8,SUN,STL,SD,38,24
2006,8,SUN,IND,DEN,31,34
2006,8,SUN,NYJ,CLE,20,13
2006,8,SUN,PIT,OAK,20,13
2006,8,SN,DAL,CAR,14,35
2006,8,MN,NE,MIN,7,31
2006,9,SUN,ATL,DET,30,14
2006,9,SUN,CIN,BAL,26,20
2006,9,SUN,DAL,WAS,22,19
2006,9,SUN,GB,BUF,24,10
2006,9,SUN,HOU,NYG,14,10
2006,9,SUN,KC,STL,17,31
2006,9,SUN,MIA,CHI,13,31
2006,9,SUN,NO,TB,14,31
2006,9,SUN,TEN,JAC,37,7
2006,9,SUN,MIN,SF,9,3
2006,9,SUN,CLE,SD,32,25
2006,9,SUN,DEN,PIT,20,31
2006,9,SN,IND,NE,20,27
2006,9,MN,OAK,SEA,16,0
2006,10,SUN,BAL,TEN,26,27
2006,10,SUN,BUF,IND,17,16
2006,10,SN,CHI,NYG,20,38
2006,10,SUN,CLE,ATL,13,17
2006,10,SUN,GB,MIN,17,23
2006,10,SUN,HOU,JAC,10,13
2006,10,SUN,KC,MIA,13,10
2006,10,SUN,NO,PIT,38,31
2006,10,SUN,NYJ,NE,14,17
2006,10,SUN,SD,CIN,41,49
2006,10,SUN,SF,DET,13,19
2006,10,SUN,WAS,PHI,27,3
2006,10,SUN,DEN,OAK,13,17
2006,10,SUN,DAL,ARI,10,27
2006,10,SUN,STL,SEA,24,22
2006,10,MN,TB,CAR,24,10
2006,11,SUN,ATL,BAL,24,10
2006,11,SUN,BUF,HOU,21,24
2006,11,SUN,CHI,NYJ,0,10
2006,11,SUN,CIN,NO,16,31
2006,11,SUN,IND,DAL,21,14
2006,11,SUN,MIN,MIA,24,20
2006,11,SUN,NE,GB,0,35
2006,11,SUN,OAK,KC,17,13
2006,11,SUN,PIT,CLE,20,24
2006,11,SUN,STL,CAR,15,0
2006,11,SUN,TEN,PHI,13,31
2006,11,SUN,WAS,TB,20,17
2006,11,SUN,DET,ARI,17,10
2006,11,SUN,SEA,SF,20,14
2006,11,SN,SD,DEN,27,35
2006,11,MN,NYG,JAC,26,10
2006,12,THU,MIA,DET,10,27
2006,12,THU,TB,DAL,38,10
2006,12,THU,DEN,KC,19,10
2006,12,SUN,ARI,MIN,31,26
2006,12,SUN,CAR,WAS,17,13
2006,12,SUN,CHI,NE,17,13
2006,12,SUN,CIN,CLE,0,30
2006,12,SUN,HOU,NYJ,26,11
2006,12,SUN,JAC,BUF,27,24
2006,12,SUN,NO,ATL,13,31
2006,12,SUN,NYG,TEN,24,21
2006,12,SN,PHI,IND,45,21
2006,12,SUN,PIT,BAL,27,0
2006,12,SUN,SF,STL,20,17
2006,12,SUN,OAK,SD,21,14
2006,12,MN,GB,SEA,34,24
2006,13,THU,BAL,CIN,13,7
2006,13,SUN,ARI,STL,20,34
2006,13,SUN,ATL,WAS,14,24
2006,13,SUN,DAL,NYG,20,23
2006,13,SUN,DET,NE,28,21
2006,13,SUN,IND,TEN,20,17
2006,13,SUN,JAC,MIA,10,24
2006,13,SUN,KC,CLE,31,28
2006,13,SUN,MIN,CHI,23,13
2006,13,SUN,NYJ,GB,10,38
2006,13,SUN,SD,BUF,21,24
2006,13,SUN,SF,NO,34,10
2006,13,SUN,TB,PIT,20,3
2006,13,SUN,HOU,OAK,14,23
2006,13,SN,SEA,DEN,20,23
2006,13,MN,CAR,PHI,27,24
2006,14,THU,CLE,PIT,27,7
2006,14,SUN,ATL,TB,6,17
2006,14,SUN,BAL,KC,10,20
2006,14,SUN,BUF,NYJ,13,31
2006,14,SUN,IND,JAC,44,17
2006,14,SUN,MIN,DET,20,30
2006,14,SUN,NE,MIA,21,0
2006,14,SN,NO,DAL,17,42
2006,14,SUN,NYG,CAR,13,27
2006,14,SUN,OAK,CIN,27,10
2006,14,SUN,PHI,WAS,19,21
2006,14,SUN,TEN,HOU,20,26
2006,14,SUN,GB,SF,19,30
2006,14,SUN,SEA,ARI,27,21
2006,14,SUN,DEN,SD,48,20
2006,14,MN,CHI,STL,27,42
2006,15,THU,SF,SEA,14,24
2006,15,SAT,DAL,ATL,28,38
2006,15,SUN,CLE,BAL,27,17
2006,15,SUN,DET,GB,17,9
2006,15,SUN,HOU,NE,40,7
2006,15,SUN,JAC,TEN,24,17
2006,15,SUN,MIA,BUF,21,0
2006,15,SUN,NYJ,MIN,13,26
2006,15,SUN,PHI,NYG,22,36
2006,15,SUN,PIT,CAR,3,37
2006,15,SUN,TB,CHI,34,31
